CHROM	BIN_START	BIN_END	EXP_HET	OBS_HET	TREATMENT
NC_035787.1	59201430	59201930	0.1135625	0.1225	STRCON
NC_035787.1	59201930	59202430	0.1354583333	0.1516666667	STRCON
NC_035787.1	59202430	59202930	0.1841176471	0.2058823529	STRCON
NC_035787.1	59202930	59203430	0.19709375	0.23375	STRCON
NC_035787.1	59203430	59203930	0.2431048387	0.285483871	STRCON
NC_035787.1	59203930	59204430	0.2706696429	0.2982142857	STRCON
NC_035787.1	59204430	59204435	0.04875	0.05	STRCON
NC_035787.1	60736954	60737454	0.2240277778	0.2444444444	STRCON
NC_035787.1	60737454	60737954	0.1870833333	0.17	STRCON
NC_035787.1	60737954	60738454	0.3295833333	0.3833333333	STRCON
NC_035787.1	60738454	60738954	0.16234375	0.16875	STRCON
NC_035787.1	60738954	60739454	0.1478125	0.15	STRCON
NC_035787.1	60739454	60739954	0.1581818182	0.1454545455	STRCON
NC_035787.1	60739954	60740454	0.455	0.4	STRCON
NC_035787.1	60740454	60740954	0.368	0.34	STRCON
NC_035787.1	60740954	60741454	0.25125	0.2409090909	STRCON
NC_035787.1	60741454	60741954	0.12875	0.15	STRCON
NC_035787.1	60741954	60742454	0.28825	0.31	STRCON
NC_035787.1	60742454	60742954	0.2985	0.28	STRCON
NC_035787.1	60742954	60743454	0.2560714286	0.2857142857	STRCON
NC_035787.1	60743454	60743954	0.3529166667	0.3833333333	STRCON
NC_035787.1	60743954	60744454	0.24	0.25	STRCON
NC_035787.1	60744454	60744954	0.2748611111	0.2611111111	STRCON
NC_035787.1	60745954	60746454	0.2479464286	0.2392857143	STRCON
NC_035787.1	60746454	60746954	0.1929166667	0.1833333333	STRCON
NC_035787.1	60746954	60747454	0.1790625	0.175	STRCON
NC_035787.1	60747454	60747954	0	0	STRCON
NC_035787.1	60747954	60748454	0.09375	0.1	STRCON
NC_035787.1	60748454	60748954	0.2669642857	0.2357142857	STRCON
NC_035787.1	60748954	60749454	0.1670833333	0.1666666667	STRCON
NC_035787.1	60749454	60749954	0.3295192308	0.3192307692	STRCON
NC_035787.1	60749954	60750454	0.48	0.5	STRCON
NC_035787.1	60750954	60751454	0.2225	0.2	STRCON
NC_035787.1	60751454	60751954	0.1270454545	0.1363636364	STRCON
NC_035787.1	60751954	60752454	0.38015625	0.36875	STRCON
NC_035787.1	60752454	60752954	0.30075	0.27	STRCON
NC_035787.1	60752954	60753454	0.219375	0.225	STRCON
NC_035787.1	60753454	60753954	0.1934375	0.1875	STRCON
NC_035787.1	60753954	60754454	0.3170833333	0.3	STRCON
NC_035787.1	60754454	60754954	0.2256944444	0.2166666667	STRCON
NC_035787.1	60755954	60756454	0.3386111111	0.3111111111	STRCON
NC_035787.1	60756454	60756954	0.2234375	0.2375	STRCON
NC_035787.1	60756954	60757454	0.2313815789	0.2236842105	STRCON
NC_035787.1	60757454	60757954	0.19921875	0.18125	STRCON
NC_035787.1	60757954	60758454	0.475	0.5	STRCON
NC_035787.1	60758454	60758954	0.226875	0.1916666667	STRCON
NC_035787.1	60758954	60759454	0.10125	0.09545454545	STRCON
NC_035787.1	60759454	60759954	0.2819642857	0.2928571429	STRCON
NC_035787.1	60759954	60760454	0.1475	0.16	STRCON
NC_035787.1	60760454	60760954	0.42	0.3	STRCON
NC_035787.1	60760954	60761454	0.241875	0.2416666667	STRCON
NC_035787.1	60761454	60761954	0.13375	0.15	STRCON
NC_035787.1	60761954	60762454	0.2558928571	0.2357142857	STRCON
NC_035787.1	60762454	60762954	0.1255	0.13	STRCON
NC_035787.1	60762954	60763454	0.23	0.2333333333	STRCON
NC_035787.1	60763454	60763954	0.1895833333	0.2166666667	STRCON
NC_035787.1	60763954	60764454	0.115	0.1142857143	STRCON
NC_035787.1	60764454	60764954	0.15875	0.15	STRCON
NC_035787.1	60764954	60765454	0.253375	0.245	STRCON
NC_035787.1	60765454	60765954	0.1829166667	0.25	STRCON
NC_035787.1	60765954	60766454	0.28875	0.275	STRCON
NC_035787.1	60766954	60767454	0.2491346154	0.2807692308	STRCON
NC_035787.1	60767454	60767954	0.17875	0.2	STRCON
NC_035787.1	60767954	60768454	0.386875	0.375	STRCON
NC_035787.1	60768454	60768954	0.26625	0.2833333333	STRCON
NC_035787.1	60768954	60769454	0.3278125	0.3125	STRCON
NC_035787.1	60770454	60770954	0.304	0.3	STRCON
NC_035787.1	60770954	60771454	0.211	0.2	STRCON
NC_035787.1	60771454	60771954	0.1455	0.14	STRCON
NC_035787.1	60771954	60772454	0	0	STRCON
NC_035787.1	60772454	60772954	0.33125	0.275	STRCON
NC_035787.1	60774454	60774954	0.3238636364	0.3181818182	STRCON
NC_035787.1	60774954	60775454	0.14525	0.17	STRCON
NC_035787.1	60776454	60776954	0.31075	0.29	STRCON
NC_035787.1	62694734	62695234	0	0	STRCON
NC_035787.1	62695234	62695734	0.1606944444	0.1944444444	STRCON
NC_035787.1	62695734	62696234	0.1073214286	0.1214285714	STRCON
NC_035787.1	62696234	62696734	0.07625	0.08333333333	STRCON
NC_035787.1	62697234	62697734	0.18	0.2	STRCON
NC_035787.1	62697734	62698234	0.1229166667	0.15	STRCON
NC_035787.1	62698234	62698734	0.13375	0.15	STRCON
NC_035787.1	62698734	62699234	0.1015	0.12	STRCON
NC_035787.1	62699234	62699734	0.2733333333	0.2666666667	STRCON
NC_035787.1	62699734	62700234	0.2258333333	0.2	STRCON
NC_035787.1	62700234	62700734	0.185	0.175	STRCON
NC_035787.1	62700734	62701234	0.1984821429	0.2035714286	STRCON
NC_035787.1	62701234	62701734	0.1195	0.12	STRCON
NC_035787.1	62701734	62702234	0.28	0.3	STRCON
NC_035787.1	62702234	62702734	0.15125	0.15	STRCON
NC_035787.1	62702734	62703234	0.1279166667	0.1166666667	STRCON
NC_035787.1	62703234	62703734	0.08916666667	0.06666666667	STRCON
NC_035787.1	62703734	62704234	0.2679166667	0.2833333333	STRCON
NC_035787.1	62704234	62704734	0.04625	0.05	STRCON
NC_035787.1	62705234	62705734	0.2250892857	0.2321428571	STRCON
NC_035787.1	62705734	62706234	0.2034090909	0.2	STRCON
NC_035787.1	62706234	62706734	0.1705	0.18	STRCON
NC_035787.1	62706734	62707234	0.25	0.2428571429	STRCON
NC_035787.1	62707234	62707734	0.2233928571	0.2357142857	STRCON
NC_035787.1	62707734	62708234	0.1669117647	0.1705882353	STRCON
NC_035787.1	62708234	62708734	0.1190972222	0.1194444444	STRCON
NC_035787.1	62708734	62709234	0.196875	0.2035714286	STRCON
NC_035787.1	62709234	62709734	0.16	0.15	STRCON
NC_035787.1	62709734	62710234	0.1458333333	0.1666666667	STRCON
NC_035787.1	62710234	62710734	0.2440625	0.2625	STRCON
NC_035787.1	62710734	62711234	0.1581818182	0.1636363636	STRCON
NC_035787.1	62711234	62711734	0.28875	0.35	STRCON
NC_035787.1	62711734	62712234	0.152625	0.155	STRCON
NC_035787.1	62712234	62712734	0.2290625	0.2291666667	STRCON
NC_035787.1	62712734	62713234	0.2371875	0.225	STRCON
NC_035787.1	62713234	62713734	0.2601136364	0.2681818182	STRCON
NC_035787.1	62713734	62714234	0.2482142857	0.2285714286	STRCON
NC_035787.1	62714234	62714734	0.34875	0.25	STRCON
NC_035787.1	62714734	62715234	0.12328125	0.10625	STRCON
NC_035787.1	62715234	62715734	0.186	0.12	STRCON
NC_035787.1	62715734	62716234	0.2766666667	0.2	STRCON
NC_035787.1	62716234	62716734	0.16	0.1333333333	STRCON
NC_035787.1	62716734	62717234	0.2756730769	0.2423076923	STRCON
NC_035787.1	62719734	62720234	0.42	0.4	STRCON
NC_035787.1	62720234	62720734	0.2743181818	0.2636363636	STRCON
NC_035787.1	62720734	62721234	0.29925	0.31	STRCON
NC_035787.1	62721234	62721734	0.1866666667	0.2	STRCON
NC_035787.1	62722234	62722734	0.2405357143	0.2928571429	STRCON
NC_035787.1	62722734	62723234	0.25	0.25	STRCON
NC_035787.1	62723234	62723734	0.32	0.3	STRCON
NC_035787.1	62723734	62724234	0.20875	0.2227272727	STRCON
NC_035787.1	62724234	62724734	0.2128125	0.2208333333	STRCON
NC_035787.1	62724734	62725234	0.1258333333	0.1166666667	STRCON
NC_035787.1	62725234	62725734	0.2795833333	0.2833333333	STRCON
NC_035787.1	62725734	62726234	0.1832954545	0.1772727273	STRCON
NC_035787.1	62726234	62726734	0.3204545455	0.3272727273	STRCON
NC_035787.1	62726734	62727234	0.196875	0.225	STRCON
NC_035787.1	62728234	62728734	0.3315	0.32	STRCON
NC_035787.1	62728734	62729234	0.1998214286	0.1738095238	STRCON
NC_035787.1	62729234	62729734	0.2236363636	0.2181818182	STRCON
NC_035787.1	62729734	62730234	0.269375	0.25	STRCON
NC_035787.1	62730234	62730734	0.3784722222	0.3611111111	STRCON
NC_035787.1	62730734	62731234	0.28	0.2666666667	STRCON
NC_035787.1	62731234	62731734	0.1343382353	0.1441176471	STRCON
NC_035787.1	62731734	62732234	0.22475	0.254	STRCON
NC_035787.1	62732234	62732734	0.2466666667	0.2333333333	STRCON
NC_035787.1	62732734	62733234	0.2646875	0.25	STRCON
NC_035787.1	62733234	62733734	0.2682142857	0.2642857143	STRCON
NC_035787.1	62733734	62734234	0.2145	0.22	STRCON
NC_035787.1	62734234	62734734	0.2855	0.27	STRCON
NC_035788.1	3757541	3758041	0.11875	0.1333333333	STRCON
NC_035788.1	3764041	3764541	0.1496590909	0.1772727273	STRCON
NC_035788.1	3764541	3765041	0.2152040816	0.2530612245	STRCON
NC_035788.1	3774541	3775041	0.1376666667	0.16	STRCON
NC_035788.1	3775041	3775541	0.10675	0.12	STRCON
NC_035788.1	3775541	3776041	0.1530555556	0.1583333333	STRCON
NC_035788.1	3776041	3776541	0.1274479167	0.1354166667	STRCON
NC_035788.1	3777041	3777541	0.1509722222	0.15	STRCON
NC_035788.1	3778041	3778541	0.0840625	0.08125	STRCON
NC_035788.1	3778541	3779041	0.1525833333	0.1766666667	STRCON
NC_035788.1	3779041	3779541	0.1225446429	0.1446428571	STRCON
NC_035788.1	3779541	3780041	0.04836538462	0.05	STRCON
NC_035788.1	3780541	3781041	0.18	0.2	STRCON
NC_035788.1	3782041	3782541	0.08946428571	0.1071428571	STRCON
NC_035788.1	3788541	3789041	0.1716071429	0.2214285714	STRCON
NC_035788.1	3789041	3789541	0.13875	0.15	STRCON
NC_035788.1	3790541	3791041	0.229375	0.3	STRCON
NC_035788.1	3795541	3796041	0.0475	0.05	STRCON
NC_035788.1	41292307	41292807	0.2057608696	0.2347826087	STRCON
NC_035788.1	41292807	41293307	0.2221354167	0.2583333333	STRCON
NC_035788.1	41293307	41293807	0.2193214286	0.2671428571	STRCON
NC_035788.1	41293807	41294307	0.232994186	0.2662790698	STRCON
NC_035788.1	41294307	41294807	0.1303863636	0.1409090909	STRCON
NC_035788.1	41294807	41295307	0.1892105263	0.2175438596	STRCON
NC_035788.1	41295307	41295807	0.1878240741	0.2018518519	STRCON
NC_035788.1	41295807	41296307	0.1613765823	0.203164557	STRCON
NC_035788.1	41296307	41296807	0.1353846154	0.1615384615	STRCON
NC_035788.1	41296807	41297307	0.1444886364	0.1681818182	STRCON
NC_035788.1	41297307	41297807	0.1818145161	0.1983870968	STRCON
NC_035788.1	41297807	41298307	0.2148	0.282	STRCON
NC_035788.1	41298307	41298807	0.2287121212	0.2893939394	STRCON
NC_035788.1	41298807	41299307	0.2057386364	0.2272727273	STRCON
NC_035788.1	41299307	41299807	0.1521401515	0.175	STRCON
NC_035788.1	41299807	41300307	0.2021111111	0.2355555556	STRCON
NC_035788.1	41300307	41300807	0.0401744186	0.04186046512	STRCON
NC_035788.1	41300807	41301307	0.07129385965	0.0798245614	STRCON
NC_035788.1	41301307	41301807	0.09166666667	0.07777777778	STRCON
NC_035788.1	41302307	41302807	0.08357142857	0.08571428571	STRCON
NC_035788.1	41302807	41303307	0.1499278846	0.1740384615	STRCON
NC_035788.1	41303307	41303807	0.1249568966	0.1396551724	STRCON
NC_035788.1	41303807	41304307	0.2101785714	0.2404761905	STRCON
NC_035788.1	41304307	41304807	0.2280882353	0.2529411765	STRCON
NC_035788.1	41304807	41305307	0.1663372093	0.1930232558	STRCON
NC_035788.1	41305307	41305807	0.1808166667	0.1993333333	STRCON
NC_035788.1	41305807	41306307	0.2247826087	0.252173913	STRCON
NC_035788.1	41306307	41306807	0.125625	0.1416666667	STRCON
NC_035788.1	41306807	41307307	0.1600431034	0.1637931034	STRCON
NC_035788.1	41307307	41307807	0.1228571429	0.1285714286	STRCON
NC_035788.1	41307807	41308307	0.18	0.20625	STRCON
NC_035788.1	41308807	41309307	0.2556097561	0.2756097561	STRCON
NC_035788.1	41309307	41309807	0.1232386364	0.1204545455	STRCON
NC_035788.1	41310307	41310807	0.08840909091	0.09090909091	STRCON
NC_035788.1	41310807	41311307	0.2432746479	0.2436619718	STRCON
NC_035788.1	41311307	41311807	0.221975	0.223	STRCON
NC_035788.1	41311807	41312307	0.1399023437	0.13828125	STRCON
NC_035788.1	41312307	41312807	0.1516	0.1693333333	STRCON
NC_035788.1	41312807	41313307	0.2261309524	0.269047619	STRCON
NC_035788.1	41313307	41313807	0.219375	0.2583333333	STRCON
NC_035788.1	41313807	41314307	0.20659375	0.23375	STRCON
NC_035788.1	41314307	41314807	0.1750198413	0.1976190476	STRCON
NC_035788.1	41314807	41315307	0.16745	0.178	STRCON
NC_035788.1	41315307	41315807	0.1744791667	0.1958333333	STRCON
NC_035788.1	41315807	41316307	0.1915178571	0.2392857143	STRCON
NC_035788.1	41316307	41316807	0.3745	0.4	STRCON
NC_035788.1	41316807	41317307	0.1255	0.1	STRCON
NC_035788.1	61289619	61290119	0.43875	0.65	STRCON
NC_035788.1	61292119	61292619	0.3109375	0.425	STRCON
NC_035788.1	61292619	61293119	0.1725	0.2	STRCON
NC_035788.1	61294619	61295119	0.2178125	0.2625	STRCON
NC_035788.1	61295619	61296119	0.071875	0.075	STRCON
NC_035788.1	61297119	61297619	0.16875	0.19	STRCON
NC_035788.1	61297619	61298119	0.2160869565	0.2391304348	STRCON
NC_035788.1	61298119	61298619	0.1906818182	0.203030303	STRCON
NC_035788.1	61298619	61299119	0.2177631579	0.2263157895	STRCON
NC_035788.1	61299119	61299619	0.2517424242	0.2924242424	STRCON
NC_035788.1	61299619	61300119	0.1818604651	0.2	STRCON
NC_035788.1	61300119	61300619	0.1719117647	0.2	STRCON
NC_035788.1	61300619	61301119	0.1739722222	0.2033333333	STRCON
NC_035788.1	61301119	61301619	0.1533152174	0.1695652174	STRCON
NC_035788.1	61301619	61302119	0.1821212121	0.1878787879	STRCON
NC_035788.1	61302119	61302619	0.1912195122	0.2219512195	STRCON
NC_035788.1	61302619	61303119	0.08111111111	0.08888888889	STRCON
NC_035788.1	61303619	61304119	0.1727929688	0.19921875	STRCON
NC_035788.1	61304119	61304619	0.1659913793	0.1913793103	STRCON
NC_035788.1	61304619	61305119	0.1616071429	0.1865079365	STRCON
NC_035788.1	61305119	61305619	0.2068872549	0.2598039216	STRCON
NC_035788.1	61306619	61307119	0.4266666667	0.5666666667	STRCON
NC_035788.1	61307119	61307619	0.2124596774	0.2596774194	STRCON
NC_035788.1	61307619	61308119	0.1854824561	0.2263157895	STRCON
NC_035788.1	61308119	61308619	0.1557180851	0.1968085106	STRCON
NC_035788.1	61308619	61309119	0.1849849398	0.2138554217	STRCON
NC_035788.1	61309119	61309619	0.1790540541	0.1959459459	STRCON
NC_035788.1	61309619	61310119	0.11515625	0.13125	STRCON
NC_035788.1	61310119	61310619	0.1680729167	0.19375	STRCON
NC_035788.1	61312619	61313119	0.2143206522	0.2076086957	STRCON
NC_035788.1	61313119	61313619	0.1492291667	0.1725	STRCON
NC_035788.1	61313619	61314119	0.2984375	0.3875	STRCON
NC_035788.1	61315119	61315619	0.1354545455	0.1545454545	STRCON
NC_035788.1	61317119	61317619	0.0475	0.05	STRCON
NC_035788.1	61327119	61327619	0.1772916667	0.1916666667	STRCON
NC_035788.1	70390900	70391400	0.1830555556	0.2138888889	STRCON
NC_035788.1	70391400	70391900	0.1896363636	0.2363636364	STRCON
NC_035788.1	70391900	70392400	0.162125	0.195	STRCON
NC_035788.1	70392400	70392900	0.1799739583	0.2135416667	STRCON
NC_035788.1	70392900	70393400	0.1782142857	0.2142857143	STRCON
NC_035788.1	70393400	70393900	0.1708705357	0.1973214286	STRCON
NC_035788.1	70393900	70394400	0.19625	0.2448717949	STRCON
NC_035788.1	70394400	70394900	0.1877205882	0.2029411765	STRCON
NC_035788.1	70394900	70395400	0.132625	0.155	STRCON
NC_035788.1	70395400	70395900	0.1887215909	0.2306818182	STRCON
NC_035788.1	70395900	70396400	0.19859375	0.21875	STRCON
NC_035788.1	70396400	70396900	0.1844836957	0.2163043478	STRCON
NC_035788.1	70396900	70397400	0.177826087	0.2173913043	STRCON
NC_035788.1	70397400	70397900	0.1363839286	0.1553571429	STRCON
NC_035788.1	70397900	70398400	0.1396484375	0.1703125	STRCON
NC_035788.1	70398400	70398900	0.1497794118	0.1911764706	STRCON
NC_035788.1	70398900	70399400	0.1552419355	0.1838709677	STRCON
NC_035788.1	70399400	70399900	0.2842708333	0.3958333333	STRCON
NC_035788.1	70399900	70400400	0.1817613636	0.225	STRCON
NC_035788.1	70400400	70400900	0.1686875	0.2175	STRCON
NC_035788.1	70400900	70401400	0.1243243243	0.1459459459	STRCON
NC_035788.1	70401400	70401900	0.1269852941	0.1617647059	STRCON
NC_035788.1	70401900	70402400	0.1231451613	0.1516129032	STRCON
NC_035788.1	70402400	70402900	0.1620833333	0.2222222222	STRCON
NC_035788.1	70402900	70403400	0.09520833333	0.1083333333	STRCON
NC_035788.1	70403400	70403900	0.1695192308	0.2192307692	STRCON
NC_035788.1	70403900	70404400	0.172	0.244	STRCON
NC_035788.1	70404400	70404900	0.2344642857	0.3428571429	STRCON
NC_035788.1	70404900	70405400	0.30725	0.4566666667	STRCON
NC_035788.1	70405400	70405900	0.2339285714	0.3214285714	STRCON
NC_035788.1	70405900	70406400	0.1635	0.1933333333	STRCON
NC_035788.1	70406400	70406900	0.1923125	0.2375	STRCON
NC_035788.1	70406900	70407400	0.2239814815	0.2925925926	STRCON
NC_035788.1	70407400	70407900	0.2155357143	0.2833333333	STRCON
NC_035788.1	70407900	70408400	0.2275657895	0.3078947368	STRCON
NC_035788.1	70408400	70408900	0.2830208333	0.3708333333	STRCON
NC_035788.1	70408900	70409400	0.2502272727	0.3272727273	STRCON
NC_035788.1	70409400	70409900	0.1498214286	0.1821428571	STRCON
NC_035788.1	70409900	70410400	0.08828125	0.09375	STRCON
NC_035788.1	70410400	70410900	0.1480681818	0.1863636364	STRCON
NC_035788.1	70410900	70411400	0.1972794118	0.25	STRCON
NC_035788.1	70411400	70411900	0.2880555556	0.3962962963	STRCON
NC_035788.1	70411900	70412400	0.1975595238	0.2547619048	STRCON
NC_035788.1	70412400	70412900	0.09270833333	0.1083333333	STRCON
NC_035788.1	70412900	70413400	0.2410227273	0.3045454545	STRCON
NC_035788.1	70413400	70413900	0.1473958333	0.1875	STRCON
NC_035788.1	70413900	70414400	0.1864705882	0.2411764706	STRCON
NC_035788.1	70414400	70414900	0.1334765625	0.1765625	STRCON
NC_035788.1	70414900	70415400	0.1708088235	0.2529411765	STRCON
NC_035788.1	70415900	70416400	0.1320652174	0.1695652174	STRCON
NC_035788.1	70416400	70416900	0.2245652174	0.3086956522	STRCON
NC_035788.1	70416900	70417400	0.2145	0.32	STRCON
NC_035788.1	70417400	70417900	0.1599038462	0.2192307692	STRCON
NC_035788.1	70417900	70418400	0.0971875	0.1125	STRCON
NC_035788.1	70418400	70418900	0.2398295455	0.3386363636	STRCON
NC_035788.1	70418900	70419400	0.28640625	0.41875	STRCON
NC_035788.1	70419400	70419900	0.4622916667	0.725	STRCON
NC_035788.1	70419900	70420400	0.172875	0.245	STRCON
NC_035788.1	70420400	70420900	0.2703645833	0.4104166667	STRCON
NC_035788.1	70420900	70421400	0.3024456522	0.4630434783	STRCON
NC_035788.1	70421400	70421900	0.1765625	0.24375	STRCON
NC_035788.1	70421900	70422400	0.134375	0.1791666667	STRCON
NC_035788.1	70422400	70422900	0.04198529412	0.04411764706	STRCON
NC_035788.1	70422900	70423400	0.2089166667	0.3233333333	STRCON
NC_035788.1	70423400	70423900	0.175625	0.2625	STRCON
NC_035788.1	70423900	70424400	0.2425	0.3733333333	STRCON
NC_035788.1	70424400	70424900	0.1804166667	0.2666666667	STRCON
NC_035788.1	70424900	70425400	0.1555	0.205	STRCON
NC_035788.1	70425400	70425900	0.2076086957	0.2782608696	STRCON
NC_035788.1	70425900	70426400	0.2278333333	0.3066666667	STRCON
NC_035788.1	70426400	70426900	0.157	0.2	STRCON
NC_035788.1	70426900	70427400	0.09166666667	0.1	STRCON
NC_035788.1	70427400	70427900	0.1510606061	0.1787878788	STRCON
NC_035788.1	70427900	70428400	0.2085416667	0.275	STRCON
NC_035788.1	70428400	70428900	0.2145673077	0.2942307692	STRCON
NC_035788.1	70428900	70429400	0.2005357143	0.2385714286	STRCON
NC_035788.1	70429400	70429900	0.228359375	0.296875	STRCON
NC_035788.1	70429900	70430400	0.1217045455	0.15	STRCON
NC_035788.1	70430400	70430900	0.210625	0.275	STRCON
NC_035788.1	75615814	75616314	0.17625	0.1833333333	STRCON
NC_035788.1	75616314	75616814	0.1371646341	0.1597560976	STRCON
NC_035788.1	75616814	75617314	0.100625	0.1173076923	STRCON
NC_035788.1	75617314	75617814	0.1254910714	0.1303571429	STRCON
NC_035788.1	75617814	75618314	0.1559722222	0.15	STRCON
NC_035788.1	75618314	75618814	0.1232692308	0.1307692308	STRCON
NC_035788.1	75618814	75619314	0.1094852941	0.1147058824	STRCON
NC_035788.1	75619314	75619814	0.1334090909	0.1318181818	STRCON
NC_035788.1	75619814	75620314	0.071875	0.075	STRCON
NC_035788.1	75620314	75620814	0.2197916667	0.2361111111	STRCON
NC_035788.1	75620814	75621314	0.2690104167	0.2979166667	STRCON
NC_035788.1	75621314	75621814	0.2275	0.25	STRCON
NC_035788.1	75621814	75622314	0.142827381	0.1345238095	STRCON
NC_035788.1	75622314	75622814	0.162004717	0.1688679245	STRCON
NC_035788.1	75622814	75623314	0.2062132353	0.2308823529	STRCON
NC_035788.1	75623314	75623814	0.1515202703	0.1797297297	STRCON
NC_035788.1	75623814	75624314	0.1476851852	0.1592592593	STRCON
NC_035788.1	75624314	75624814	0.139212963	0.1611111111	STRCON
NC_035788.1	75624814	75625314	0.1516875	0.16	STRCON
NC_035788.1	75625314	75625814	0.2566847826	0.2673913043	STRCON
NC_035788.1	75625814	75626314	0.2060833333	0.2077777778	STRCON
NC_035788.1	75626314	75626814	0.199127907	0.1976744186	STRCON
NC_035788.1	75626814	75627314	0.2470192308	0.3038461538	STRCON
NC_035788.1	75627314	75627814	0.1367708333	0.1666666667	STRCON
NC_035788.1	75627814	75628314	0.1665625	0.1875	STRCON
NC_035788.1	75628314	75628814	0.186875	0.2204545455	STRCON
NC_035788.1	75628814	75629314	0.127890625	0.146875	STRCON
NC_035788.1	75629314	75629814	0.192265625	0.2239583333	STRCON
NC_035788.1	75629814	75630314	0.081625	0.095	STRCON
NC_035788.1	75631314	75631814	0.184625	0.225	STRCON
NC_035788.1	75631814	75632314	0.17734375	0.2104166667	STRCON
NC_035788.1	75632314	75632814	0.2146323529	0.2735294118	STRCON
NC_035788.1	75632814	75633314	0.2247340426	0.2510638298	STRCON
NC_035788.1	75633314	75633814	0.2771022727	0.2954545455	STRCON
NC_035788.1	75633814	75634314	0.3042916667	0.3283333333	STRCON
NC_035788.1	75634314	75634814	0.2060606061	0.2545454545	STRCON
NC_035788.1	75634814	75635314	0.1816875	0.215	STRCON
NC_035788.1	75635314	75635814	0.1646875	0.2125	STRCON
NC_035788.1	75635814	75636314	0.1660416667	0.205	STRCON
NC_035788.1	75636314	75636814	0.127109375	0.159375	STRCON
NC_035788.1	75636814	75637314	0.1280163043	0.1489130435	STRCON
NC_035788.1	75637314	75637814	0.1680701754	0.2070175439	STRCON
NC_035788.1	75637814	75638314	0.2420833333	0.2944444444	STRCON
NC_035788.1	75638314	75638814	0.25134375	0.30875	STRCON
NC_035788.1	75639314	75639814	0.26375	0.3214285714	STRCON
NC_035788.1	75639814	75640314	0.2436091549	0.2683098592	STRCON
NC_035788.1	75640314	75640814	0.2856875	0.3275	STRCON
NC_035788.1	75640814	75641314	0.2017777778	0.2644444444	STRCON
NC_035788.1	75641314	75641814	0.2090104167	0.2458333333	STRCON
NC_035788.1	75641814	75642314	0.1800815217	0.222826087	STRCON
NC_035788.1	75642314	75642814	0.09993421053	0.1184210526	STRCON
NC_035788.1	75642814	75643314	0.1026388889	0.1083333333	STRCON
NC_035788.1	75643314	75643814	0.2014527027	0.2148648649	STRCON
NC_035788.1	75643814	75644314	0.17375	0.1857142857	STRCON
NC_035788.1	75644314	75644814	0.1688793103	0.1896551724	STRCON
NC_035788.1	75644814	75645314	0.1060670732	0.1182926829	STRCON
NC_035788.1	75645314	75645814	0.1071634615	0.1211538462	STRCON
NC_035788.1	75645814	75646314	0.1983974359	0.241025641	STRCON
NC_035788.1	75646314	75646814	0.1372554348	0.1576086957	STRCON
NC_035788.1	75646814	75647314	0.2294594595	0.272972973	STRCON
NC_035788.1	75647314	75647814	0.1595	0.1828571429	STRCON
NC_035788.1	75647814	75648314	0.1749264706	0.2029411765	STRCON
NC_035788.1	75648314	75648814	0.2499242424	0.3151515152	STRCON
NC_035788.1	75648814	75649314	0.2429166667	0.2666666667	STRCON
NC_035788.1	75649314	75649814	0.2689772727	0.3378787879	STRCON
NC_035788.1	75649814	75650314	0.1445098039	0.1509803922	STRCON
NC_035788.1	75650314	75650814	0.2296785714	0.2557142857	STRCON
NC_035788.1	75650814	75651314	0.1986422414	0.225	STRCON
NC_035788.1	75651314	75651814	0.1129545455	0.1363636364	STRCON
NC_035788.1	75651814	75652314	0.1287053571	0.1446428571	STRCON
NC_035788.1	75652314	75652814	0.1525	0.1842105263	STRCON
NC_035788.1	75653314	75653814	0.1465	0.15	STRCON
NC_035788.1	75654314	75654814	0.1046323529	0.1088235294	STRCON
NC_035788.1	78866601	78867101	0.1299085366	0.1548780488	STRCON
NC_035788.1	78867101	78867601	0.165390625	0.19375	STRCON
NC_035788.1	78867601	78868101	0.1810069444	0.2180555556	STRCON
NC_035788.1	78868101	78868601	0.1750961538	0.2192307692	STRCON
NC_035788.1	78869601	78870101	0.1551041667	0.1958333333	STRCON
NC_035788.1	78870101	78870601	0.3560576923	0.4076923077	STRCON
NC_035788.1	78870601	78871101	0.2725657895	0.3368421053	STRCON
NC_035788.1	78871601	78872101	0.09625	0.1166666667	STRCON
NC_035788.1	78872601	78873101	0.3208726415	0.4122641509	STRCON
NC_035788.1	78873101	78873601	0.3518526786	0.4598214286	STRCON
NC_035788.1	78875101	78875601	0.2814166667	0.37	STRCON
NC_035788.1	78875601	78876101	0.3139204545	0.4068181818	STRCON
NC_035788.1	78877101	78877601	0.3475	0.45	STRCON
NC_035788.1	78881101	78881601	0.1628289474	0.1894736842	STRCON
NC_035788.1	78881601	78882101	0.1875271739	0.2130434783	STRCON
NC_035788.1	78882101	78882601	0.2503209459	0.2993243243	STRCON
NC_035788.1	78882601	78883101	0.1923242188	0.23515625	STRCON
NC_035788.1	78883101	78883601	0.1890384615	0.2215384615	STRCON
NC_035788.1	78883601	78884101	0.256640625	0.2989583333	STRCON
NC_035788.1	78884101	78884601	0.2811585366	0.3390243902	STRCON
NC_035788.1	78884601	78885101	0.2405753968	0.2976190476	STRCON
NC_035788.1	78885101	78885601	0.2119886364	0.2386363636	STRCON
NC_035788.1	78885601	78886101	0.2121036585	0.25	STRCON
NC_035788.1	78886101	78886601	0.2102083333	0.2490740741	STRCON
